primary_employer_name,alias_name,alias_type,usage_count
"YI HWANG ACADEMY, INCORPORATED",YI HWANG ACADEMY OF LANGUAGE EXCELLENCE,TRADE_NAME_DBA,1
ROWLETT CREEK HEALTHCARE LLC,THE MEDICAL LODGE OF AMARILLO,TRADE_NAME_DBA,1
"UNICARGO EXPRESS, INC",DYNASTY WORLDWIDE LOGISTICS GROUP,TRADE_NAME_DBA,1
"IVY MORTGAGE, INC",IVY DIRECT,TRADE_NAME_DBA,1
"SMI MANAGEMENT, LLC",DBA SMI,TRADE_NAME_DBA,1
DESAI'S PHARMACY INC,DESAI PHARMACY,TRADE_NAME_DBA,1
"MICRODESK, LLC",SYMETRI,TRADE_NAME_DBA,1
"CCMA, INC",DBA FAROTECH,TRADE_NAME_DBA,1
SERENITY INTEGRATIVE MEDICINE LTD,SPINE & SPORTS CENTER OF CHICAGO,TRADE_NAME_DBA,1
"SUNVIEW REAL ESTATES DEVELOPMENT, LLC",SHIPAZON,TRADE_NAME_DBA,1
"MERADIA, LLC",MERADIA,TRADE_NAME_DBA,1
ARCHITECTURAE GROUP,AEDIFICA GROUP,TRADE_NAME_DBA,1
WELLSPAN CHAMBERSBURG HOSPITAL,WELLSPAN HEALTH,TRADE_NAME_DBA,1
KANE COUNTY HUMAN RESOURCE SPECIAL SERVICE DISTRICT,KANE COUNTY HOSPITAL,TRADE_NAME_DBA,1
"INTEGRATED DOCUMENT SOLUTIONS, INC",ABBADOX,TRADE_NAME_DBA,1
AVEKSHA PREVENTION SERVICES INC,A PLACE AT HOME -SCHAUMBURG,TRADE_NAME_DBA,1
TAPWAGE INC,DATAPEOPLE,TRADE_NAME_DBA,1
VBI GROUP INC,IKON TECHNOLOGIES,TRADE_NAME_DBA,1
RASTEGAR PROPERTY COMPANY LLC,RASTEGAR CAPITAL,TRADE_NAME_DBA,1
"UDR, INC, A MARYLAND CORPORATION","UDR, INC",TRADE_NAME_DBA,1
"JIGSAW LEARNING, LLC",TEACHTOWN,TRADE_NAME_DBA,1
"TERRA SITE CONSTRUCTORS, LLC",TERRA SITE CONSTRUCTS,TRADE_NAME_DBA,1
"EVERGREEN RESOURCES, INC",NOT APPLICABLE,TRADE_NAME_DBA,1
"HARTFORD BAKERIES, INC","LEWIS BAKERIES, INC",TRADE_NAME_DBA,1
LEEGISTICS LLC,TEXAS CARE KATY,TRADE_NAME_DBA,1
"ASHFORD HALL, INC",ASHFORD HALL,TRADE_NAME_DBA,1
PALM THAI RESTAURANT INC,PALM THAI BISTRO,TRADE_NAME_DBA,1
"GOC, INC",TOP VIEW RESTAURANT,TRADE_NAME_DBA,1
UPRIGHT LLC,PRO LAUNDRY,TRADE_NAME_DBA,1
FEEHA MANAGEMENT LLC,HAN AH REUM PHARMACY,TRADE_NAME_DBA,1
CENTURY BEAUTY GROUP INC,CENTURY BEAUTY GROUP,TRADE_NAME_DBA,1
THE HAYES DESIGN GROUP - ARCHITECTS,HDG ARCHITECTS,TRADE_NAME_DBA,1
WINDHAM PHARMA INC,WINDHAM PHARMACY,TRADE_NAME_DBA,1
PORT PHARMACY LLC,ACHORNS PHARMACY,TRADE_NAME_DBA,1
"LOTUS BLOSSOM COMMUNITY SERVICES, INC",LOTUS BLOSSOM THERAPY CENTER,TRADE_NAME_DBA,1
"AMOREPACIFIC US, INC",AMORE PACIFIC,TRADE_NAME_DBA,1
SMEC AMERICA CORP,SMEC AMERICA,TRADE_NAME_DBA,1
NO HOT ASHES LLC,NO HOT ASHES,TRADE_NAME_DBA,1
"VOBILE, INC",VOBILE,TRADE_NAME_DBA,1
"SOLARA IRONWORKS, LLC",SOLARA CUSTOM LIVING,TRADE_NAME_DBA,1
BASIL LLC,TAYLOR RETAIL LIQUOR AND CIGARS ETC.,TRADE_NAME_DBA,1
"PRANA DIABETES, INC",HABITNU,TRADE_NAME_DBA,1
EXTREME VENTURES INC,STARR INSURANCE AGENCY,TRADE_NAME_DBA,1
ATLANTA URBAN SQUASH INC,ATLANTA COMMUNITY SQUASH,TRADE_NAME_DBA,1
"DRIVE HOLDINGS, LLC",LUXEDO,TRADE_NAME_DBA,1
"HTTP HOLDINGS, LLC",EL TORO; EL TORO.COM,TRADE_NAME_DBA,1
"QUANTUM MOVEMENT, INC",QUANTUM MOVEMENT,TRADE_NAME_DBA,1
BIG LIFT LLC,BIG JOE FORKLIFTS,TRADE_NAME_DBA,1
"JACK FINNEY HEALTHCARE, INC",LEGEND HEALTHCARE & REHABILITATION - GREENVILLE,TRADE_NAME_DBA,1
VO HUANG ENTERPRISES LLC,YEAH DENTAL,TRADE_NAME_DBA,1
FALL LINE CONSTRUCTION LLC,FALL LINE EPC,TRADE_NAME_DBA,1
"ELEVATE CONSTRUCTION SERVICES, LLC",ELEVATE CONSTRUCTION,TRADE_NAME_DBA,1
"UNIONTOWN VETERINARY CLINIC, INC",BELPAR PETCARE CENTER,TRADE_NAME_DBA,1
OUN MANAGEMENT CORPORATION,OUN HOMES,TRADE_NAME_DBA,1
"SURF TO SNOW ENVIRONMENTAL RESOURCE MANAGEMENT, INC",S2SERM,TRADE_NAME_DBA,1
ANANT PRANAM LLC,EZ HOMECARE AGENCY,TRADE_NAME_DBA,1
"DAVE RAMBARAN GEOSCIENCES, LLC","DRGEOES, LLC",TRADE_NAME_DBA,1
SIEBEIN ASSOCIATES INC,SIEBEIN ACOUSTIC,TRADE_NAME_DBA,1
AGASTYA KHAYAL LLC,AK POWER SOLUTIONS,TRADE_NAME_DBA,1
THE PRINCIPIA CORPORATION,D/B/A PRINCIPIA COLLEGE AND PRINCIPIA SCHOOL,TRADE_NAME_DBA,1
LONG ISLAND ALLIANCE CHURCH,LONG ISLAND CHINESE ALLIANCE CHURCH,TRADE_NAME_DBA,1
CENTRACARE HEALTH SYSTEM - MELROSE,CENTRACARE - MELROSE,TRADE_NAME_DBA,1
"MCCLAVE AND ASSOCIATES, LLC",MCCLAVE + ASSOCIATES,TRADE_NAME_DBA,1
AAPPAKADAI INC,AAPPAKADAI INDIAN CHETTINAD,TRADE_NAME_DBA,1
UNITED RX PHARMACY CORPORATION,OM PHARMACY,TRADE_NAME_DBA,1
JDX CONSULTING INC,DELTA CAPITA,TRADE_NAME_DBA,1
INSPO LABS INC,BLUEBIRDS,TRADE_NAME_DBA,1
GREAT TALENTS ACADEMY INC,PACIFIC ACADEMY,TRADE_NAME_DBA,1
BRAAM PLLC,BRAAM PARTNERS LAW FIRM,TRADE_NAME_DBA,1
NZG SPECIALTIES INC,GOURMET TRADING COMPANY,TRADE_NAME_DBA,1
TORUNLAR NORTH AMERICA INC,LAZZONI,TRADE_NAME_DBA,1
ROBERT THIBODEAU ARCHITECTS PC,DU ARCHITECTS,TRADE_NAME_DBA,1
ANTARES TECH SERVICES INC,ANTARES TECH,TRADE_NAME_DBA,1
CEDAR RESTAURANT GROUP LLC,YAMASHIRO HOLLYWOOD,TRADE_NAME_DBA,1
STUDIO SFW DESIGN ARCHITECTURE D.P.C.,STUDIO SFW,TRADE_NAME_DBA,1
"LOGICAL IMAGES, INC",VISUALDX,TRADE_NAME_DBA,1
"THE INTEGRATION GROUP OF AMERICAS, INC",.TIGA,TRADE_NAME_DBA,1
"HYDRO AIR COMPONENTS, INC",ZEHNDER RITTLING,TRADE_NAME_DBA,1
UNIVV II INC,LEELAND PHARMACY,TRADE_NAME_DBA,1
GLANDALE MEDICAL INVESTORS LIMITED PARTNERSHIP,LIFE CARE CENTER OF NORTH GLENDALE,TRADE_NAME_DBA,1
"COMPASS COMPONENTS, INC",COMPASS MADE,TRADE_NAME_DBA,1
KOOTENAI MOUNTAIN LABORATORY,"KML LABORATORIES, INC",TRADE_NAME_DBA,1
IRWIN COUNTY HOSPITAL AUTHORITY,IRWIN COUNTY HOSPITAL,TRADE_NAME_DBA,1
FRAZIER MANAGEMENT LLC,FRAZIER HEALTHCARE PARTNERS,TRADE_NAME_DBA,1
PUBLIC SCHOOL TEACHERS' PENSION FUND OF CHICAGO,CHICAGO TEACHERS PENSION FUND,TRADE_NAME_DBA,1
RK INTERNATIONAL LLC,RK HOSPITALITY DESIGN,TRADE_NAME_DBA,1
MB CASTINGS LLC,BLUE RIDGE PRESSURE CASTINGS,TRADE_NAME_DBA,1
MW INTERNATIONAL VENTURES LLC,SOCIAL MOBILE,TRADE_NAME_DBA,1
"MEDSTAR MEDICAL GROUP II , LLC",MEDSTAR MEDICAL GROUP,TRADE_NAME_DBA,1
LANDA HOLDINGS INC,LANDA,TRADE_NAME_DBA,1
MCCULLOCH ENGLAND ASSOCIATES ARCHITECTS INC,MCCULLOCH ENGLAND ARCHITECTS,TRADE_NAME_DBA,1
NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,NYC HEALTH + HOSPITALS/NORTH CENTRAL BRONX,TRADE_NAME_DBA,1
USAA LIFE INSURANCE COMPANY,USAA LIFE COMPANY,TRADE_NAME_DBA,1
GOSPEL LIGHT MENNONITE CHURCH MEDICAL A PLAN,"LIBERTY HEALTHSHARE, INC",TRADE_NAME_DBA,1
"FIRST HOME HEALTH CARE, INC",CAREBRIDGE HOME HEALTH,TRADE_NAME_DBA,1
ZUNG DESIGN LLC,STUDIO ZUNG,TRADE_NAME_DBA,1
VUROYAL PHARMACEUTICAL COMPANY LLC,VUROYAL,TRADE_NAME_DBA,1
ILLINOIS CHIRO CHOICE P.C.,THE JOINT CHIROPRACTIC,TRADE_NAME_DBA,1
NUCOR CORPORATION,NUCOR STEEL ARKANSAS,TRADE_NAME_DBA,1
CARDIOVASCULAR INSTITUTE OF SAN DIEGO,HEART AND VASCULAR CENTERS OF AMERICA,TRADE_NAME_DBA,1
PHOENIX DEVENTURES II INC,PHOENIX DEVENTURES INC,TRADE_NAME_DBA,1
"HIGHEL, INC",NEOFLAM AMERICAS,TRADE_NAME_DBA,1
DEPARTMENT OF VETERAN AFFAIRS,MALCOM RANDAL VA MEDICAL CENTER,TRADE_NAME_DBA,1
"LOUVIERE, STRATTON & YOKEL, LLC",LSY ARCHITECTS,TRADE_NAME_DBA,1
AGENCY WITHIN LLC,WITHIN,TRADE_NAME_DBA,1
KNIT EOR SERVICES (USA) INC,KNIT PEOPLE,TRADE_NAME_DBA,1
"BASELINE HEALTHCARE, INC",BOULDER CANYON HEALTH AND REHABILITATION,TRADE_NAME_DBA,1
"OLD DUTCH MUSTARD CO, INC",PILGRIM FOODS,TRADE_NAME_DBA,1
"LINDA S. LUBITZ, CFP, P.A.",MEIRA,TRADE_NAME_DBA,1
"SOLARA, INC",SOLARA LABS,TRADE_NAME_DBA,1
"DICK BLICK HOLDINGS, INC","BLICK ART MATERIALS, LLC",TRADE_NAME_DBA,1
"TRADE DATA SERVICES, INC",IMPORT GENIUS,TRADE_NAME_DBA,1
BIOCONVERGENCE LLC,SINGOTA SOLUTIONS,TRADE_NAME_DBA,1
"TECHNOLOGY PROFESSIONALS GROUP, INC",CLOUD AND THINGS,TRADE_NAME_DBA,1
INSIGNIA CAPITAL GROUP L.P.,WWW.INSIGNIACAP.COM,TRADE_NAME_DBA,1
"OSHA THAI 2ND STREET, INC",LAO TABLE,TRADE_NAME_DBA,1
"GLASSWING INTERNATIONAL USA, INC",GLASSWING INTERNATIONAL,TRADE_NAME_DBA,1
BEFORE THE THRONE CHURCH INC,IGREJA DIANTE DO TRONO,TRADE_NAME_DBA,1
FINNA GROUP INC,SCS FOREST PRODUCTS INC AND FINNA SENSORS,TRADE_NAME_DBA,1
FORENSIC TRAUMA CONSULTANTS,FORENSIC RESEARCH & ANALYSIS,TRADE_NAME_DBA,1
"GOLDEN LION BUILDING SUPPLY, LLC",LANDMARK BUILDING SUPPLY,TRADE_NAME_DBA,1
"RED HILL MONTESSORI, LLC",FIRST SCHOOL MONTESSORI,TRADE_NAME_DBA,1
CENTRIHALL CHINESE CHRISTIAN EDUCATION,WEDEVOTE BIBLE,TRADE_NAME_DBA,1
"INSITUTEC, INC",IST PRECISION,TRADE_NAME_DBA,1
"BANNER SEVENTEEN, LLC",THE BOSTON CELTICS,TRADE_NAME_DBA,1
AJIT HEALTHCARE INC,WESTLAKE CONVALESCENT HOSPITAL,TRADE_NAME_DBA,1
PETER WALKER AND PARTNERS LANDSCAPE ARCHITECTURE INCORPORATED,PWP LANDSCAPE ARCHITECTURE,TRADE_NAME_DBA,1
MY SPECIALTY RX LLC,MY PHARMACY,TRADE_NAME_DBA,1
PIANO MASTERS LLC,SANDY MUSIC ACADEMY,TRADE_NAME_DBA,1
SPRING LEDGE STUDIO INC,FARM LANDSCAPE DESIGN,TRADE_NAME_DBA,1
"JBZ, INC",JZMK PARTNERS,TRADE_NAME_DBA,1
"SPCP PROPERTY MANAGEMENT, LLC",SENTINEL PEAK CAPITAL PARTNERS,TRADE_NAME_DBA,1
DN MOTELS INC,HOTEL MIRAMAR,TRADE_NAME_DBA,1
INFINITY INSURANCE COMPANY,KEMPER AUTO,TRADE_NAME_DBA,1
SCHEURER HOSPITAL,SCHEURER HEALTH,TRADE_NAME_DBA,1
1 ENTERPRISE E O R SERVICES INC,PACSTON CORPORATION,TRADE_NAME_DBA,1
SOUTHERN CALIFORNIA HEALTHCARE INC,SC HEALTHCARE COLLEGE,TRADE_NAME_DBA,1
LITTLE FALLS RX LLC,ELIXIRX APOTHECARY,TRADE_NAME_DBA,1
"UNITED VETERINARY CARE CA, INC",CRYSTAL SPRINGS PET HOSPITAL,TRADE_NAME_DBA,1
AVERA MCKENNAN,AVERA FLANDREAU HOSPITAL,TRADE_NAME_DBA,1
FRIENDS BOARDING HOME OF WESTERN QUARTERLY MEETING,FRIENDS HOME IN KENNETT,TRADE_NAME_DBA,1
EASTWIND HOTEL MANAGEMENT LLC,EASTWIND HOTELS,TRADE_NAME_DBA,1
"ANNUITAS, INC",ANNUITAS,TRADE_NAME_DBA,1
SAMMARK HOLDINGS LLC,SAFETY FRESH FOODS,TRADE_NAME_DBA,1
CLAFLIN SERVICE COMPANY,CME CORP,TRADE_NAME_DBA,1
"FRANCHISE INFORMATION SERVICES, INC",FRANDATA,TRADE_NAME_DBA,1
MID-MINNESOTA LEGAL ASSISTANCE INCORPORATED,MID-MINNESOTA LEGAL AID,TRADE_NAME_DBA,1
"INTERCHURCH MEDICAL ASSISTANCE, INC",IMA WORLD HEALTH,TRADE_NAME_DBA,1
"THE ARAZ GROUP DE, LLC",HEALTHEZ/AMERICA'S PPO,TRADE_NAME_DBA,1
"H.C. EMPLOYEES, LLC",HOME CREATIONS INC,TRADE_NAME_DBA,1
BLUSVN LLC,BLUSVN TECHNOLOGIES,TRADE_NAME_DBA,1
SCI ACQUISITION CO INC,SOUTHERN CAREERS INSTITUTE,TRADE_NAME_DBA,1
"GORMAN ARCHITECTURAL, LLC",GORMAN & COMPANY,TRADE_NAME_DBA,1
ENSIGN MONTGOMERY LLC,PARK VIEW POST ACUTE,TRADE_NAME_DBA,1
WHITEHALL DENTAL GROUP LLC,"WHITEHALL DENTAL GROUP, LLC",TRADE_NAME_DBA,1
"UNITED VETERINARY CARE CA, INC",SYLVAN VETERINARY HOSPITAL INC,TRADE_NAME_DBA,1
MAA BHAWANI INC,G & R HEALTHMART PHARMACY,TRADE_NAME_DBA,1
ELLIOTT MARSHALL INNES PA,EMI ARCHITECTS,TRADE_NAME_DBA,1
BITS OF BLISS LLC,THE HAPPY BELLY CAFE,TRADE_NAME_DBA,1
"KIM'S YONG-IN MARTIAL ARTS SCHOOL, INC",YONG-IN MARTIAL ARTS,TRADE_NAME_DBA,1
"JAVCAP SECURITIES, LLC",JAVELIN CAPITAL,TRADE_NAME_DBA,1
INSTITUTE FOR CANCER RESEARCH,THE RESEARCH INSTITUTE OF FOX CHASE CANCER CENTER,TRADE_NAME_DBA,1
DREAM FORWARD LLC,RIDING IN STYLE,TRADE_NAME_DBA,1
JAI CHAMUNDA INC,CORNER DRUGS,TRADE_NAME_DBA,1
"ST. VINCENT WILLIAMSPORT HOSPITAL, INC",ASCENSION ST. VINCENT WILLIAMSPORT,TRADE_NAME_DBA,1
BLOCKWORKS INC,BLOCKWORKS,TRADE_NAME_DBA,1
"LOGICAL CONCEPTS, INC",OMNISITE,TRADE_NAME_DBA,1
SCOTT & WHITE HEALTH PLAN,BAYLOR SCOTT & WHITE HEALTH,TRADE_NAME_DBA,1
"ALEXANDER REUS, P.A.",D/B/A DRRT,TRADE_NAME_DBA,1
"OVERMIND TECHNOLOGY, INC",OVERMIND,TRADE_NAME_DBA,1
STS STEEL TECHNOLOGIES LLC,"WMC HOLDINGS, LP",TRADE_NAME_DBA,1
"WORLDAPP, INC",DBA FORM,TRADE_NAME_DBA,1
"A-1 CONSULTING, INC",NOT APPLICABLE,TRADE_NAME_DBA,1
"LAMACAR, INC",KELLI'S,TRADE_NAME_DBA,1
HOOSIER TANK & MANUFACTURING LLC,HOOSIER TANK AND MANUFACTURING,TRADE_NAME_DBA,1
"JOHN DAVENPORT ENGINEERING, INC",DAVENPORT,TRADE_NAME_DBA,1
METROPOLITAN HOSPITAL,UNIVERSITY OF MICHIGAN HEALTH- WEST,TRADE_NAME_DBA,1
KBIS ASSET MANAGEMENT LLC,KBIS CAPITAL,TRADE_NAME_DBA,1
"HAND CENTER, PA",THE HAND & UPPER EXTREMITY CENTER OF SAN ANTONIO,TRADE_NAME_DBA,1
FEMMEPHARMA CONSUMER HEALTHCARE,FEMMEPHARMA,TRADE_NAME_DBA,1
"CONTEMPORARY GARDENS LANDSCAPING GROUP, INC",CONTEMPORARY GARDENS,TRADE_NAME_DBA,1
"KIONA VINEYARDS, LLC",KIONA VINEYARDS AND WINERY,TRADE_NAME_DBA,1
CONTINENTAL DISTRIBUTION LLC,PERA TILE,TRADE_NAME_DBA,1
PSM MSM 100 LLC,NEIGHBORHOOD PHARMACY,TRADE_NAME_DBA,1
PLAYHOUSE MEDIA LLC,SECRET DESIRES AI,TRADE_NAME_DBA,1
CITY SPECIALTY PHARMACY LLC,CITY DRUG,TRADE_NAME_DBA,1
SUPPLI INC,SUPPLI,TRADE_NAME_DBA,1
COPE,COPE INC,TRADE_NAME_DBA,1
"GLOBAL TRADE HOUSE, INC",SAINT PETERSBURG TRADE HOUSE,TRADE_NAME_DBA,1
LITTLE KESWICK SCHOOL LLC,KESWICK SCHOOL LLC,TRADE_NAME_DBA,1
HOSPITAL SERVICE DISTRICT NO. 1 OF IBERIA PARISH,IBERIA MEDICAL CENTER,TRADE_NAME_DBA,1
DAISY EDUCATION CORPORATION,PARAGON SCIENCE ACADEMY,TRADE_NAME_DBA,1
"FPT OPERATING COMPANY, LLC",TALUS PAYMENTS,TRADE_NAME_DBA,1
"LAURITS R. CHRISTENSEN ASSOCIATES, INC",CHRISTENSEN ASSOCIATES,TRADE_NAME_DBA,1
DH AMERICA HANKOOK LLC,K PILATES STUDIO,TRADE_NAME_DBA,1
"B&R GLOBAL SERVICES, LLC",HF FOODS,TRADE_NAME_DBA,1
US DEPARTMENT OF VETERAN AFFAIRS,TENNESSEE VALLEY HEALTHCARE SYSTEM,TRADE_NAME_DBA,1
U.S. DEPARTMENT OF VETERAN AFFAIRS,TENNESSEE VALLEY HEALTH CARE SYSTEM,TRADE_NAME_DBA,1
CREATIVE SOLUTIONS IN HEALTHCARE INC,CREATIVE SOLUTIONS IN HEALTHCARE PARKWAY,TRADE_NAME_DBA,1
FORMATION NY LLC,STUDIO MICHAEL ELLISON,TRADE_NAME_DBA,1
"B & B MAIDS CLEANING SERVICES, INC",BBM CONSTRUCTION SERVICES,TRADE_NAME_DBA,1
"H NU SOLAR, LLC",HNU ENERGY,TRADE_NAME_DBA,1
CLUTCH HOLDINGS LLC,CLUTCH,TRADE_NAME_DBA,1
"GRACE & NAEEM UDDIN, INC",NOT APPLICABLE,TRADE_NAME_DBA,1
ARIVIR CORP,AUTO CENTER 4X4,TRADE_NAME_DBA,1
RKR VETERINARY,DBA TRACY VETERINARY MEDICAL CENTER,TRADE_NAME_DBA,1
"INFUSION AND CLINICAL SERVICES, INC",PREMIER VALLEY MEDICAL GROUP,TRADE_NAME_DBA,1
"ZEAL CAPITAL MANAGEMENT, LLC",ZEAL IT CONSULTANTS,TRADE_NAME_DBA,1
"DAVID ENERGY SYSTEMS, INC",DAVID ENERGY,TRADE_NAME_DBA,1
CALIFORNIA NEVADA ANNUAL CONFERENCE OF THE UNITED METHODIST CHURCH,CAL-NEV UMC,TRADE_NAME_DBA,1
EDMINSTER BHANDARI INC,BHANDARI TAX SERVICE,TRADE_NAME_DBA,1
"JIMENEZ ENGINEERING SOLUTIONS, LLC",INTERNATIONAL CONSULTING ENGINEERS (ICE),TRADE_NAME_DBA,1
"BASIS EDUCATIONAL GROUP, LLC",BASIS.ED,TRADE_NAME_DBA,1
BROOKDALE PHARMA INC,BROOKDALE PHARMACY,TRADE_NAME_DBA,1
"SIXARP, LLC",PRAXIS PACKAGING SOLUTIONS,TRADE_NAME_DBA,1
IQUADRA INFORMATION SERVICES LLC,IQUADRA,TRADE_NAME_DBA,1
"SCIENCE, TECHNOLOGY AND RESEARCH INSTITUTE OF DELAWARE",CENTER FOR PFAS SOLUTIONS,TRADE_NAME_DBA,1
LAKEWOOD RESOURCE AND REFFERAL CENTER,"CENTER FOR HEALTH, EDUCATION, MEDICINE AND DENTISTRY",TRADE_NAME_DBA,1
"VECTOR LABS, INC",VECTOR,TRADE_NAME_DBA,1
UMG RECORDINGS INC,UNIVERSAL MUSIC GROUP,TRADE_NAME_DBA,1
PANDYA PROFESSIONAL DENTAL CORPORATION,SMILEPRO DENTAL,TRADE_NAME_DBA,1
ALP ENTERPRISES INC,BOSTON MANAGEMENT GROUP,TRADE_NAME_DBA,1
GRATIA PRESBYTERIAN CHURCH,GRATIA COMMUNITY CHURCH,TRADE_NAME_DBA,1
"TEXON INDUSTRIAL, INC",NTX EMBEDDED,TRADE_NAME_DBA,1
COMNISCIENT TECHNOLOGIES LLC,OPENSIGNAL,TRADE_NAME_DBA,1
"AUTOMATION SYSTEMS AND DIAGNOSTICS, INC","ASD, INC",TRADE_NAME_DBA,1
PATEL KWAN CONSULTANCY LLC,PATEL KWAN CONSULTANCY,TRADE_NAME_DBA,1
"SAROJINI BOSE MD., PA",ASHLEY PEDIATRICS DAY AND NIGHT CLINIC,TRADE_NAME_DBA,1
"ELECTRASTEEL, INC",ELECTRA,TRADE_NAME_DBA,1
HENRY LABS INC,CLERKIE,TRADE_NAME_DBA,1
LIONS GATE STUDIOS CORP,LIONSGATE,TRADE_NAME_DBA,1
"PEDIATRIC ENTERPRISES OF TEXAS, INC",MILESTONE THERAPY SERVICES,TRADE_NAME_DBA,1
"PIAZZA ITALIA, LLC",ITALIANEXPO.US,TRADE_NAME_DBA,1
IVY YOUNG SCHOLARS LLC,YOUNG SCHOLARS; IVY LEAGUE YOUNG SCHOLARS,TRADE_NAME_DBA,1
"XSENSE.AI, INC",XSENSE.AI INC,TRADE_NAME_DBA,1
"CAPSTAR REALTY GROUP, INC",CAPSTAR COMMERCIAL REALTY,TRADE_NAME_DBA,1
"PIUS JOSEPH, A PROFESSIONAL LAW CORPORATION",LAW OFFICES OF PIUS JOSEPH,TRADE_NAME_DBA,1
"TRU TOUCHING HUMANS, LLC",TRUTH,TRADE_NAME_DBA,1
"SCOTT M. SCHREIBER, DC, P.A.",MN SPINE AND SPORT,TRADE_NAME_DBA,1
AOSHENG GLOBAL INC,OFFER EDUCATION CONSULTING,TRADE_NAME_DBA,1
LAW OFFICE OF MOISES A SALTIEL PA,SALTIEL LAW GROUP,TRADE_NAME_DBA,1
"SCARINGI &SCARINGI,ESQ",SCARINGI LAW,TRADE_NAME_DBA,1
"OPEN ACCESS TECHNOLOGY INTERNATIONAL, INC",HTTPS://WWW.OATI.COM/,TRADE_NAME_DBA,1
SOMIREDDY LAW GROUP,SLG FAMILY & CRIMINAL LAW,TRADE_NAME_DBA,1
"HOSPITALIST MEDICINE PHYSICIANS OF OHIO “ COLUMBUS II, P.C.",SOUND PHYSICIANS OF OHIO IV,TRADE_NAME_DBA,1
"HUMAN RESOURCES UNLIMITED, INC","HRU INC, TECHNICAL RESOURCES",TRADE_NAME_DBA,1
"THORO, LLC",THORO.AI,TRADE_NAME_DBA,1
HEALTH NETWORK LABORATORIES LLC,HNL LAB MEDICINE,TRADE_NAME_DBA,1
NATURAL PILATES MANHATTAN BEACH LLC,NATURAL PILATES,TRADE_NAME_DBA,1
"MAVERICK LABS, INC",MAVERICK METALS,TRADE_NAME_DBA,1
VITAS HEALTHCARE CORPORATION,VITAS HEALTHCARE,TRADE_NAME_DBA,1
"EL PASO COMMUNICATION SYSTEMS, INC",EPCOM,TRADE_NAME_DBA,1
ARK BIOTECH INC,ARK BIOTECH,TRADE_NAME_DBA,1
HILLBERG & CO,HILLBERG AND COMPANY,TRADE_NAME_DBA,1
MOED DE ARMAS AND SHANNON ARCHITECTS PC,MDEAS ARCHITECTS,TRADE_NAME_DBA,1
"COGNOSPHERE, LLC",D/B/A HOYOVERSE,TRADE_NAME_DBA,1
KIM CPA FIRM PLLC,"BONGRYONG KIM, CPA",TRADE_NAME_DBA,1
"NATVAN, INC",SHE AND SKY,TRADE_NAME_DBA,1
NAVROZMEDIA NETWORK INC,NTV AMERICA,TRADE_NAME_DBA,1
EROS MANAGEMENT & REALTY LLC,TRYP BY WYNDHAM,TRADE_NAME_DBA,1
"MOBI MEDIA SOFT, LLC",SMART CLOUD SOLUTION,TRADE_NAME_DBA,1
TORAL PANDYA PROFESSIONAL DENTAL CORPORATION,WATT ANTELOPE FAMILY DENTISTRY,TRADE_NAME_DBA,1
IMAGING ASSOCIATES INC,PHOENIX IMAGING INC,TRADE_NAME_DBA,1
WOMENS CENTER,THE WOMEN'S CENTER,TRADE_NAME_DBA,1
SUNVAX MRNA THERAPEUTICS INC,RESEARCH AND DEVELOPMENT OF NEXT GENERATION MRNA TECHNOLOGIES FOR MRNA MEDICINES,TRADE_NAME_DBA,1
SMILE CARE LLC,ADMIRE DENTAL,TRADE_NAME_DBA,1
"ORGANIC CONSULTANTS, INC",D/B/A CASCADE CHEMISTRY BY ACTYLIS,TRADE_NAME_DBA,1
"PRAGMATIC PE, INC",PRAGMATIC PROFESSIONAL ENGINEERS,TRADE_NAME_DBA,1
EJ & JUN LLC,EATALIA JOY,TRADE_NAME_DBA,1
MORINDA GROUP LLC,MUNOA JUICERY,TRADE_NAME_DBA,1
"CONN AND ASSOCIATES, INC",CONN ARCHITECTS,TRADE_NAME_DBA,1
"UNIWORLD OMNIPORT, LLC",DBA BBO POKER TABLES,TRADE_NAME_DBA,1
"2M SOLUTIONS, INC",2M SOLUTIONS,TRADE_NAME_DBA,1
"MORROW REARDON WILKINSON MILLER, LTD",PLAND COLLABORATIVE,TRADE_NAME_DBA,1
ARRA FY TX LLC,FYZICAL EASTON COMMONS/ FYZICAL COPPERFIELD,TRADE_NAME_DBA,1
"UNIVERSAL HOME HEALTHCARE OF INDIANA, INC",PARAGON HOME HEALTHCARE,TRADE_NAME_DBA,1
"PARAGON MEDICAL MANAGEMEBT GROUP, LLC",VALOR ONCOLOGY,TRADE_NAME_DBA,1
DLG LOGISTICS LLC,DLG LOGISTICS,TRADE_NAME_DBA,1
ATHLON NY LLC,ATHLON STUDIO,TRADE_NAME_DBA,1
GLOBAL COMMUNICATION GROUP INC,SKY LINK TV,TRADE_NAME_DBA,1
NAVE LAW PLLC,NAVE LAW FIRM,TRADE_NAME_DBA,1
GENEWIZ LLC,AZENTA INC,TRADE_NAME_DBA,1
HALOMINE INC,AVANTGUARD,TRADE_NAME_DBA,1
"BAYLOR QUALITY HEALTH CARE ALLIANCE, LLC",BAYLOR SCOTT & WHITE QUALITY ALLIANCE,TRADE_NAME_DBA,1
FALAK CONSTRUCTION INC,FCI GROUP,TRADE_NAME_DBA,1
